0.115	95.641	104.9	119.91	109.83	113.21	117.24	106.63	110.7	108.04	108.54	112.81	109.85	107.25	115.29	120.29	117.12	119.01	114.74	113.65	109.94	109.61	107.08	110.61	115.1	122.76	120.03	115.73	112.73	120.9	114.43	121.36	114.42	113.22	113.42	109.17	109.1	109.23	109.51	115.36	112.24	106.21	118.9	117.41	107.99	120.72	117.4	117.87	104.51	108.67	132	107.57	117.81	113.16	106.43	123.74	123.8	122.85	122.79	118.42	131.9
0.1155	95.72	105.07	120.12	109.96	113.3	117.35	106.8	110.78	108.13	108.63	112.93	110.01	107.38	115.39	120.36	117.24	119.17	114.95	113.76	110.04	109.73	107.24	110.72	115.19	122.88	120.15	115.82	112.91	121.03	114.65	121.5	114.57	113.73	113.73	109.33	109.25	109.38	109.67	115.46	112.38	106.4	118.98	117.49	108.09	120.85	117.54	117.96	104.72	108.88	132.19	107.69	117.88	113.24	106.52	123.86	123.86	122.96	122.86	118.52	131.95
0.116	95.799	105.25	120.33	110.1	113.39	117.45	106.97	110.87	108.22	108.72	113.04	110.17	107.5	115.49	120.42	117.35	119.32	115.16	113.87	110.14	109.86	107.4	110.83	115.29	123.01	120.27	115.92	113.08	121.17	114.87	121.63	114.71	114.25	114.04	109.48	109.41	109.54	109.84	115.57	112.52	106.58	119.05	117.56	108.19	120.98	117.67	118.06	104.92	109.08	132.37	107.82	117.95	113.33	106.61	123.97	123.92	123.07	122.93	118.62	132
0.1165	95.878	105.42	120.54	110.23	113.48	117.56	107.15	110.95	108.31	108.81	113.15	110.34	107.63	115.59	120.49	117.47	119.48	115.38	113.98	110.24	109.99	107.56	110.94	115.38	123.13	120.39	116.02	113.25	121.3	115.09	121.77	114.86	114.76	114.35	109.64	109.56	109.69	110	115.67	112.66	106.77	119.13	117.64	108.3	121.11	117.8	118.16	105.13	109.28	132.56	107.94	118.02	113.41	106.7	124.09	123.97	123.18	123.01	118.73	132.06
0.117	95.957	105.6	120.75	110.37	113.57	117.67	107.32	111.03	108.4	108.9	113.26	110.5	107.75	115.69	120.56	117.58	119.63	115.38	114.09	110.35	110.11	107.72	111.05	115.48	123.25	120.51	116.12	113.42	121.43	115.31	121.91	115	115.27	114.65	109.8	109.71	109.85	110.17	115.78	112.8	106.96	119.21	117.72	108.4	121.23	117.94	118.25	105.34	109.48	132.74	108.07	118.09	113.5	106.8	124.2	124.03	123.29	123.08	118.83	132.11
0.1175	96.036	105.77	120.96	110.5	113.66	117.78	107.49	111.12	108.49	108.99	113.37	110.66	107.88	115.79	120.62	117.7	119.79	115.49	114.2	110.45	110.24	107.89	111.16	115.57	123.38	120.63	116.21	113.6	121.56	115.53	122.04	115.14	115.78	114.96	109.96	109.87	110	110.34	115.89	112.95	107.15	119.28	117.79	108.51	121.36	118.07	118.35	105.54	109.68	132.93	108.19	118.16	113.58	106.89	124.32	124.09	123.41	123.15	118.94	132.16
0.118	96.115	105.94	121.17	110.63	113.75	117.89	107.66	111.2	108.58	109.08	113.48	110.82	108	115.89	120.69	117.81	119.94	115.6	114.31	110.55	110.37	108.05	111.27	115.67	123.5	120.76	116.31	113.77	121.69	115.74	122.18	115.29	116.3	115.27	110.12	110.02	110.16	110.5	115.99	113.09	107.34	119.36	117.87	108.61	121.49	118.2	118.44	105.75	109.89	133.12	108.31	118.23	113.67	106.98	124.44	124.15	123.52	123.23	119.04	132.22
0.1185	96.194	106.12	121.38	110.77	113.84	117.99	107.84	111.28	108.67	109.17	113.6	110.99	108.13	115.99	120.75	117.93	120.1	115.71	114.43	110.65	110.49	108.21	111.38	115.76	123.62	120.88	116.41	113.94	121.83	115.96	122.32	115.43	116.81	115.58	110.27	110.17	110.32	110.67	116.1	113.23	107.53	119.44	117.95	108.71	121.62	118.34	118.54	105.95	110.09	133.3	108.44	118.31	113.75	107.07	124.55	124.21	123.63	123.3	119.14	132.27
0.119	96.273	106.29	121.59	110.9	113.93	118.1	108.01	111.36	108.76	109.26	113.71	111.15	108.25	116.09	120.82	118.04	120.26	115.82	114.54	110.76	110.62	108.37	111.49	115.86	123.75	121	116.51	114.12	121.96	116.18	122.45	115.58	117.32	115.89	110.43	110.33	110.47	110.83	116.21	113.37	107.72	119.51	118.02	108.82	121.75	118.47	118.64	106.16	110.29	133.49	108.56	118.38	113.84	107.17	124.67	124.27	123.74	123.37	119.25	132.32
0.1195	96.353	106.47	121.79	111.04	114.02	118.21	108.18	111.45	108.85	109.35	113.82	111.31	108.38	116.2	120.88	118.16	120.41	115.93	114.65	110.86	110.75	108.54	111.6	115.95	123.87	121.12	116.6	114.29	122.09	116.4	122.59	115.72	117.84	116.2	110.59	110.48	110.63	111	116.31	113.51	107.91	119.59	118.1	108.92	121.88	118.61	118.73	106.36	110.49	133.67	108.69	118.45	113.92	107.26	124.79	124.33	123.86	123.44	119.35	132.38
