140.166	2.179663797	1.800362077
146.872	2.172454055	1.837447607
162.634	2.226697836	1.945504624
161.536	1.942125669	1.841219644
161.295	2.149080486	1.909393179
150.834	2.149080486	1.852137262
122.914	2.904884795	1.958802271
160.988	3.001309593	2.306367138
211.53	2.531039291	2.332382572
165.287	2.054819812	1.896762875
147.56	2.067405658	1.807291158
135.13	2.017250432	1.722522103
105	2.195107796	1.575937883
158.492	1.830128471	1.79373093
183.821	2.330815411	2.099985397
156.644	2.330815411	1.952334074
145.898	2.222625442	1.848874325
211.919	1.888027773	2.035717975
187.104	2.116909786	2.024556663
165.236	1.635335941	1.773972324
131.607	2.262220829	1.773871681
132.939	2.166894652	1.752466178
151.571	2.588167464	2.02980181
137.279	2.685000567	1.973601604
142.857	2.04030559	1.77289616
153.448	2.119090852	1.856501022
185.937	3.001227318	2.474240877
170.547	2.603896426	2.156463072
166.039	2.603896426	2.129160279
140.245	2.694636783	1.999433648
146.7	1.996974177	1.781295373
185.638	1.636014227	1.856455184
186.275	1.911765196	1.944314943
215.779	0.733068804	1.79083
158.115	2.385752801	1.983258616
129.261	2.158305186	1.727099817
150.323	2.330336649	1.914608094
156.261	1.906371142	1.804437614
177.351	1.809993119	1.873189732
162.441	2.401824288	2.015402671
135.82	2.292018917	1.810723633
173.247	2.589329536	2.165214401
137.342	2.715493584	1.987548832
155.666	2.531039291	2.030664026
147.27	2.017250432	1.790381486
169.829	1.811006298	1.840605227
150.844	2.280280089	1.898831122
218.605	1.883587059	2.057308171
118.794	1.890977364	1.59765041
154.299	1.862685825	1.782370756
134.272	1.709503162	1.645954165
125.105	2.082681271	1.680303898
218.694	1.958606403	2.087181761
156.261	1.96022859	1.820428406
138.6	2.097902544	1.76566571
145.022	2.027084464	1.781011167
121.248	2.484517644	1.777344943
167.075	1.988168184	1.883033467
144.711	2.014087709	1.775472073
212.599	2.620371364	2.387596552
193.897	2.165855411	2.075335302
213.626	2.366037992	2.254002692
160.796	2.72593204	2.156324533
151.412	2.458382484	1.972536432
151.139	2.355882344	1.929431311
125.336	2.185522324	1.710140208
150.011	2.564634112	2.009063751
366.213	2.571376871	2.659670403
187.801	1.866119498	1.935121648
169.676	0.540942311	1.675263737
229.762	0.941347423	1.844013401
144.61	1.854567754	1.731390815
150.82	2.22651742	1.879065912
161.605	2.035797832	1.871672877
180.287	2.544688022	2.18305525
180.422	1.90480153	1.916767293
199.432	1.39995912	1.845463645
103.552	2.033576536	1.531080586
176.627	1.943120902	1.912762739
196.668	2.233610291	2.117254323
206.041	1.789663897	1.979338411
153.093	2.304410814	1.921201633
136.436	1.969524007	1.717166976
127.201	2.121287299	1.703730279
149.353	0.068371418	1.679184448
144.18	1.820662447	1.720757743
154.45	1.954305236	1.8094164
152.967	2.538862665	2.016934302
195.553	1.830015432	1.953964095
235.08	1.604365394	2.008730348
173.036	2.179991034	1.982014182
181.299	1.895382209	1.91743706
133	2.216706783	1.768224845
163.506	2.097413503	1.90254943
178.848	2.426115825	2.117921249
217.149	2.59861763	2.395485814
196.855	2.117635817	2.067943266
170.518	2.797526516	2.25701664
157.191	2.563943612	2.055143197
175.999	2.76306618	2.27249188
182.004	2.68982012	2.268295449
201.625	2.102516029	2.081687253
168.496	0.932965619	1.678604636
167.342	0.935335933	1.675218502
178.83	2.066176786	1.96667173
175.177	1.879073504	1.88522754
161.536	1.942125669	1.841219644
114.559	1.889542599	1.572330287
158.492	1.797963793	1.78499863
137.981	1.762008228	1.675653873
220.396	2.485423279	2.34541567
195.351	2.160720571	2.079576819
211.68	2.914898234	2.56459443
140.416	2.571223035	1.947143546
153.015	2.622186037	2.054826774
162.129	2.763841874	2.184515955
161.251	1.989772304	1.854828302
120.714	2.264872106	1.702856332
119.871	2.400966029	1.739236414
167.018	2.222190839	1.967343341
161.866	1.482590629	1.726882834
144.533	2.01375544	1.774397219
165.731	2.17948285	1.944118358
175.829	2.132631051	1.977502636
156.571	1.700494306	1.751400457
176.324	1.845473852	1.879689142
172.971	2.156185573	1.972427407
158.068	1.892228768	1.809249214
119.507	1.641949789	1.558213921
200.866	1.975527848	2.027475316
175.87	0.630010671	1.689504995
199.54	1.94451475	2.010439392
186.128	2.213865585	2.060041991
136.494	2.494432899	1.889074803
179.249	1.857740059	1.896269664
170.561	0.845953378	1.679863022
200.859	0.902726113	1.768067983
189.305	2.022630418	1.997530176
182.686	2.137951962	2.012509992
166.048	1.911905124	1.853611462
217.019	2.068812723	2.127318233
153.92	0.870122869	1.630460553
172.379	1.939838616	1.892210334
186.092	1.745642284	1.889738427
194.952	1.885921822	1.970924237
164.746	1.443485164	1.7308584
164.8	1.552113132	1.753167486
191.731	2.003538078	2.000695966
172.688	2.128205344	1.960326144
155.677	1.552113132	1.714795415
168.957	1.822308679	1.840002688
154.203	1.753968927	1.753451997
182.686	2.136489093	2.011926847
205.851	2.694678891	2.39866197
166.827	1.745642284	1.80892694
156.166	0.155487862	1.678826667
167.417	1.309755754	1.717594172
151.728	1.649007554	1.717544121
168.282	2.149314585	1.946021616
181.892	1.843612697	1.9030373
275.111	3.903082387	3.685180954
169.728	2.179712611	1.965020096
283.998	1.675174124	2.143017664
191.984	1.976705707	1.991690916
287.065	3.992685597	3.821422603
185.329	2.470976146	2.173692092
160.073	0.74928788	1.646852816
250.805	1.675174124	2.073608954
149.891	0.986278956	1.621844877
173.981	0.535787644	1.686142364
204.182	1.917267554	2.018217126
197.461	2.678892421	2.346996551
227.963	2.025223915	2.146674158
160.963	1.709506553	1.773457405
213.412	2.225086907	2.184101069
159.4	0.879439966	1.647828707
196.614	1.996484966	2.018385976
173.759	2.035285617	1.93141724
161.189	1.805530082	1.799669447
210.84	1.917267554	2.042946012
170.702	2.134173919	1.952640258
140.3	1.908749268	1.722554243
292.177	3.914544124	3.754227499
202.263	2.7415967	2.408210836
191.955	2.092173046	2.03628106
221.94	1.792563972	2.034353829
133.883	1.926839748	1.692004489
252.601	1.792563972	2.121869455
201.297	2.227835306	2.135036425
220.736	0.691054956	1.799493007
209.268	2.778711129	2.466008716
260.159	3.914544124	3.634783561
142.114	3.573275517	2.505096436
157.001	1.685932428	1.74988796
138.845	1.788034667	1.685821741
80.3973	2.037936196	1.371247103
90.0774	2.190620198	1.467056394
166.042	2.62073137	2.137396118
107.604	1.860648192	1.525342104
152.613	1.571072643	1.7052689
169.972	1.450969255	1.752613515
107.624	2.355300152	1.636360751
160.125	1.693370752	1.765720671
79.9598	1.966333719	1.35938926
116.315	2.591465309	1.778030863
123.571	2.403870019	1.766420344
134.361	1.959230341	1.702832224
134.361	2.136777624	1.752090129
68.9493	1.956972859	1.279565469
73.7954	1.956972859	1.314615656
175.618	1.59482442	1.806769924
98.742	1.874166274	1.472668458
154.227	2.410508984	1.970128594
173.127	2.110646939	1.95589071
106.6	1.701998612	1.496038629
94.229	1.942629022	1.453662643
153.197	2.403870019	1.961124704
108.608	2.186815124	1.599060484
146.985	0.845091836	1.608099416
121.267	2.169747888	1.679415866
121.954	2.087536526	1.661964095
175.45	1.911550161	1.896944566
194.334	2.317760476	2.145006078
91.0711	1.824772562	1.417634664
162.435	2.374453219	2.003769338
175.556	2.817308154	2.299815104
233.262	2.004983061	2.155076916
155.51	2.211963739	1.900559728
123.217	2.233229703	1.710244993
153.726	1.924788766	1.797050099
136.654	1.9223891	1.706223949
118.131	1.78005363	1.572907265
188.629	1.885305799	1.945055276
99.238	1.716886902	1.455328478
152.268	1.613980225	1.712514205
113.993	1.8056884	1.553815462
138.648	2.116909786	1.771681587
115.784	2.143046043	1.63650286
108.958	1.836913748	1.52953635
126.51	2.075127062	1.686939767
138.845	1.788034667	1.685821741
109.554	2.326085865	1.642302018
84.7741	1.99088338	1.396198765
98.186	1.942629022	1.479623151
154.26	2.487554081	2.002781462
182.091	2.441190653	2.142271745
200.846	2.464995979	2.247934095
125.422	0.845091836	1.53704096
113.719	2.152055843	1.625101633
81.3126	1.701252727	1.345477803
113.694	2.578146195	1.752857078
143.447	1.965353654	1.754675944
175.022	2.257824915	2.0235897
100.856	1.952817135	1.49863953
114.651	1.867751425	1.568751528
106.6	1.871831451	1.521102301
130.129	2.181437676	1.739369893
130.172	1.635335941	1.611786477
186.635	1.731824783	1.887732294
114.08	2.359260468	1.684647954
130.401	1.57994814	1.603921856
193.193	1.86587412	1.956922626
173.127	2.110646939	1.95589071
99.6889	2.024653934	1.503658953
134.908	2.013776477	1.720304194
208.347	1.505921522	1.900382908
68.9493	2.066642677	1.289369989
79.9598	1.971720587	1.360003519
98.742	2.018400882	1.496178187
145.334	1.57994814	1.674375192
113.933	1.951941419	1.580909776
113.499	1.976201826	1.583250535
188.587	1.664004166	1.875481394
187.932	2.538523465	2.221248261
136.341	2.563414631	1.915501629
164.978	2.020046222	1.883373179
142.926	2.357162717	1.879054529
139.428	1.976663548	1.735757922
119.953	2.118482976	1.657266698
154.496	1.80349194	1.767454565
154.729	1.613980225	1.723492029
101.484	1.863206239	1.488201811
123.075	1.966080223	1.639190673
112.388	1.946853458	1.570380327
167.15	1.906853084	1.857241759
183.18	1.887635864	1.922941158
118.352	1.795967562	1.576968178
107.587	1.996793084	1.550125945
175.549	1.732215984	1.842755292
138.688	1.854143227	1.700374888
156.899	2.220991475	1.911671822
129.285	2.118261418	1.715757814
76.1119	2.037936196	1.339949777
157.384	2.007359384	1.840810771
140.674	2.016297757	1.753720144
187.363	1.925804391	1.953814067
160.052	1.95791602	1.838780279
158.243	1.699404082	1.758729846
108.958	1.942768767	1.54831668
166.494	1.745480776	1.807412403
102.162	2.044445679	1.523954555
112.731	2.170167804	1.62303628
157.16	2.210152584	1.909130129
157.16	2.14970242	1.887345583
115.676	1.976451318	1.596762447
101.119	1.876064771	1.487887528
126.552	1.837195628	1.630819429
119.641	2.233229703	1.686445839
213.893	1.505921522	1.917696358
131.318	1.783849289	1.645588867
142.731	1.837195628	1.717379933
131.12	2.465880815	1.841110859
136.027	2.109922607	1.75408697
116.889	2.002921638	1.610059149
94.229	1.966038898	1.457226926
132.629	2.180515819	1.754689826
116.315	2.465880815	1.734631937
111.993	2.106602211	1.602612883
189.115	2.33898012	2.12991731
111.861	1.790249969	1.53894554
160.865	2.020046222	1.862702644
130.956	2.230962107	1.75976992
241.851	2.394213454	2.374991897
201.818	2.1811287	2.116371983
152.322	1.964213888	1.801404817
113.933	1.90422256	1.571409155
134.508	2.361735389	1.826380334
136.178	2.235119209	1.794014537
88.3253	1.647213719	1.384679424
130.49	1.995725554	1.690003971
157.979	1.965353654	1.830693444
111.314	2.018513262	1.578439393
138.679	1.877652912	1.706045099
138.688	1.854143227	1.700374888
106.001	1.95701122	1.532370923
140.028	1.988100789	1.742219843
108.168	1.93321387	1.541598464
95.7732	1.82766904	1.447634777
162.497	1.854082459	1.819483691
166.494	1.745480776	1.807412403
116.853	2.044445679	1.619339686
129.561	1.743837322	1.628299282
175.618	1.59482442	1.806769924
127.39	1.927624397	1.6554762
112.76	2.136108319	1.61477118
146.727	1.783295284	1.724487401
121.461	1.974568336	1.631506028
251.05	3.078677897	2.856599922
208.15	2.447109946	2.272200443
155.029	2.076083112	1.850711538
138.511	2.057841003	1.753356711
133.219	1.878807784	1.67677895
164.012	2.374453219	2.012814992
164.828	1.653968493	1.776719496
173.852	1.741803733	1.838291601
224.196	2.556388145	2.401077275
186.385	2.538523465	2.21305218
188.19	1.955677169	1.967955299
192.536	1.663806424	1.890244687
134.908	2.180515819	1.768752787
138.229	2.125689417	1.771883789
138.099	2.080983443	1.757725049
198.454	1.94163117	2.005056388
121.19	2.001794268	1.636179892
141.179	1.9648011	1.742174287
118.625	2.004635156	1.621158864
164.603	2.159085714	1.930556026
104.035	1.89075681	1.508421868
143.886	1.884219131	1.735229762
84.2696	1.7430368	1.366823691
153.861	2.048977543	1.835658237
156.521	1.940977927	1.815939096
140.028	1.969636266	1.737166877
96.5543	1.82766904	1.452512204
129.133	1.699404082	1.617735136
131.365	1.978134391	1.690587532
210.558	1.86879897	2.023680983
166.954	2.116876605	1.927230224
166.954	2.230009295	1.970068335
167.89	1.850132619	1.843386032
231.289	2.485423279	2.388485929
127.499	2.048239759	1.68586741
173.369	2.203506108	1.993002275
160.865	2.089414046	1.88604982
232.796	1.696450752	2.033201177
189.307	1.852853131	1.93683477
105.622	1.752190627	1.497071556
132.25	1.848649041	1.664575554
103.545	1.93321387	1.512511298
190.235	1.942726154	1.971920271
175.952	1.852853131	1.880367833
138.099	2.157042525	1.780793667
191.9	2.06029357	2.023347022
132.405	1.934201413	1.685541809
96.5543	1.771372853	1.4455442
164.631	1.956107894	1.860728862
161.703	2.099507994	1.893928513
184.966	1.759744878	1.889509612
183.645	2.235972614	2.057523353
169.851	1.773952381	1.830063489
137.541	1.953601211	1.719143893
99.1635	1.69930949	1.452955892
116.693	1.928386634	1.59282926
152.111	2.097413503	1.841952827
171.122	1.962159952	1.893733117
134.627	2.025010773	1.721734628
164.631	1.850132619	1.828336369
161.703	2.099507994	1.893928513
162.221	2.042331325	1.876995005
161.943	2.042331325	1.875579505
188.19	1.955677169	1.967955299
97.6518	1.916155367	1.472007344
201.973	1.88201766	1.996850523
161.943	2.099507994	1.895179547
285.56	3.835197669	3.651734965
223.928	3.49009198	3.058250911
201.275	3.459564362	2.896136665
367.341	3.13579393	3.078311277
136.166	2.610152125	1.933519531
146.953	3.035257587	2.219766784
451.505	2.843100663	2.654360804
120.672	2.716079339	1.859806563
451.505	2.889351573	2.685571837
269.347	3.405074734	3.189925453
367.341	3.123319059	3.06789556
194.092	3.290635526	2.722059452
201.627	2.834572013	2.461062855
240.127	3.76822951	3.393216974
157.367	3.020232799	2.290746854
223.206	3.131516012	2.773338179
283.372	3.150172896	3.016550115
328.829	3.13579393	3.08011333
223.046	2.450726262	2.337150386
223.046	2.450726262	2.337150386
219.631	2.451863159	2.323931947
272.06	3.667998047	3.440396289
269.81	3.757699625	3.518864092
182.02	3.509730615	2.799349471
230.473	2.407562549	2.342247516
452.989	3.06878307	2.807872865
305.926	3.726828234	3.594850249
304.683	3.570670174	3.438654512
259.139	2.547864508	2.519031363
179.174	2.67743174	2.2452347
269.81	3.805044575	3.565605183
410.204	3.123319059	2.995454475
309.345	3.73123732	3.606106078
211.113	3.43733509	2.940591467
299.483	3.835197669	3.69103084
212.842	3.098609119	2.695834006
328.829	3.147314519	3.089763096
309.281	2.814140341	2.807779816
452.973	2.978009688	2.741634036
151.776	3.634514551	2.637792743
167.776	3.224297335	2.492492487
199.413	2.612991421	2.320062605
223.928	3.345791158	2.94077128
453.058	2.84264231	2.648041995
170.127	3.325969014	2.577648416
273.522	3.209413131	3.037284382
229.364	2.518775754	2.400103701
260.43	2.980100679	2.816123027
271.844	3.662067132	3.433945103
214.493	3.662067132	3.14806162
187.991	2.713930495	2.315574281
194.572	3.150378762	2.62623497
323.913	3.731258286	3.628816169
197.988	2.568031494	2.288384813
203.245	2.523170059	2.289877528
341.709	2.752280522	2.788461694
318.934	3.731258286	3.622211319
284.35	2.877230782	2.807790946
205.436	3.63617184	3.066890764
267.601	2.828980666	2.729189461
238.021	3.344741927	3.01081491
198.063	3.115234293	2.62343155
271.448	3.705305953	3.474035012
237.013	2.914898234	2.681684742
173.765	3.410988005	2.664440162
410.204	3.054088061	2.940099105
199.662	3.407975236	2.845668555
226.787	2.753189948	2.531097862
253.054	2.55151221	2.502757517
223.074	2.127652183	2.175407675
238.919	2.699734558	2.546165011
237.418	2.55151221	2.449561085
457.372	2.850635209	2.636140743
269.347	3.405074734	3.189925453
230.425	2.353698933	2.313215622
226.965	2.753189948	2.531861465
199.688	2.55151221	2.287914472
288.481	2.078112291	2.32535794
369.64	3.366781452	3.278434587
265.294	2.814140341	2.711990289
169.46	2.649296881	2.172599416
229.545	2.839284426	2.598799254
288.481	2.078112291	2.32535794
222.907	2.75888768	2.517759955
320.516	3.766778571	3.660883203
206.706	2.201601932	2.146030663
271.448	3.705305953	3.474035012
436.624	3.054088061	2.860231199
342.772	3.480979421	3.395088071
257.477	3.084393943	2.884682496
206.426	3.333987036	2.831788184
254.642	3.301676613	3.047459949
342.772	3.506109793	3.419066353
214.493	3.748557021	3.223790369
289.022	3.668699875	3.495776588
199.422	2.680688065	2.358162024
144.482	3.43161301	2.434444882
242.935	2.394213454	2.378590353
207.573	2.201601932	2.149606452
194.025	2.833070578	2.418550268
342.772	3.506109793	3.419066353
342.772	3.480979421	3.395088071
323.656	3.851509066	3.753721044
473.458	3.699850729	3.240601254
453.554	3.074479988	2.809745311
355.015	3.851509066	3.769790714
350.579	3.208282767	3.14814762
392.962	3.820420194	3.690687715
289.022	3.668699875	3.495776588
355.015	3.840686857	3.758190163
281.607	3.766778571	3.569901412
404.165	3.504315875	3.346327632
404.165	3.504315875	3.346327632
419.797	3.820420194	3.6153882
436.624	3.054088061	2.860231199
473.458	3.699850729	3.240601254
409.976	3.589026443	3.41209932
453.554	3.074479988	2.809745311
416.784	3.6400708	3.441564757
409.976	3.589026443	3.41209932
493.995	3.39549763	2.844968317
327.862	3.692770272	3.59400505
419.089	3.577196425	3.372676037
493.995	3.39549763	2.844968317
450.776	3.820420194	3.484310669
404.165	3.472752062	3.316558763
404.165	3.504315875	3.346327632
453.554	3.074479988	2.809745311
281.607	3.903082387	3.708603969
392.088	3.515581126	3.384546402
392.088	3.515581126	3.384546402
312.391	3.56865339	3.450798942
336.237	3.56865339	3.477018428
342.772	3.480979421	3.395088071
452.851	3.733758836	3.386545624
327.862	3.692770272	3.59400505
377.689	3.6400708	3.531093595
271.448	3.696332795	3.465370924
450.776	3.733758836	3.39682871
473.458	3.699850729	3.240601254
416.784	3.577196425	3.380098968
362.707	3.515581126	3.423823446
312.391	3.696332795	3.57645886
336.237	3.56865339	3.477018428
398.597	3.218099416	3.101643991
201.275	3.44764169	2.886823552
129.526	2.457438296	1.826902722
113.694	2.058038631	1.602400741
187.391	2.34162838	2.122683476
117.299	2.375367278	1.712692632
134.128	2.284728434	1.797446309
95.9168	2.198613106	1.511690319
155.462	2.359260468	1.956725598
180.294	2.382704881	2.105501978
167.744	2.399279044	2.044702428
113.694	2.159236233	1.626740648
177.994	2.254108001	2.03719689
153.03	2.415075228	1.964682442
161.703	2.129706001	1.904598075
199.993	2.241678442	2.135635494
151.025	1.970591389	1.79653418
80.1475	1.756648277	1.341632039
123.973	1.886495237	1.626715542
114.831	2.402256222	1.703250744
129.24	2.257092722	1.756946718
160.159	1.873022249	1.813829916
102.162	2.253405859	1.569630084
123.923	2.448933454	1.784304541
181.28	2.441259838	2.138012366
208.15	2.447109946	2.272200443
153.001	2.297635784	1.918073908
158.382	2.029460889	1.853059792
134.157	2.642587174	1.932577159
121.26	2.276379074	1.709973326
128.388	1.827336958	1.638869486
136.97	2.425522809	1.865928042
145.396	2.633932801	2.008671052
130.307	2.469726313	1.836861963
161.766	2.436695246	2.026468898
121.375	2.432430496	1.760418278
147.182	2.099497633	1.815309455
113.694	2.148639667	1.624080226
192.101	2.203506108	2.083388009
146.328	2.53894554	1.973598981
126.736	2.333523849	1.764921052
181.633	2.933958277	2.405799653
201.1	2.858447562	2.473012036
162.435	2.496597576	2.056986871
152.018	2.242844434	1.891906523
135.672	2.555776203	1.907703513
153.879	2.460528009	1.988863752
146.305	2.346174916	1.896071447
128.396	2.198010662	1.733374704
116.258	2.523667142	1.753710885
149.332	1.964365715	1.785823925
174.457	2.317760476	2.04599547
80.5352	1.717558171	1.341584956
128.028	2.183887384	1.726843005
109.23	2.39890654	1.660872806
124.392	2.162994307	1.697680164
147.182	2.119193183	1.821640383
147.182	2.099497633	1.815309455
95.9168	2.190208397	1.509915368
198.712	2.222138761	2.121187146
136.556	2.165443171	1.774116328
135.852	2.633932801	1.941248711
127.16	2.414052001	1.794989181
121.823	2.227341567	1.699303224
158.382	1.970591389	1.834347462
133.717	1.994836939	1.708414632
111.778	2.412858538	1.684045005
135.199	1.998482533	1.717856945
119.898	1.854318797	1.596736736
119.574	1.616375725	1.554908075
134.588	1.516404471	1.614133626
157.409	2.521410087	2.037315685
130.307	2.487644522	1.843508742
113.694	2.492610944	1.72378681
113.207	2.519255555	1.728925038
124.955	2.264678543	1.731193255
183.301	1.888073857	1.923604519
99.1181	2.329283951	1.565753694
94.9115	1.977929732	1.46365823
122.735	2.361735389	1.746686307
126.439	2.399279044	1.78489213
231.526	3.113438609	2.800152507
256.074	3.016490132	2.828240802
151.769	2.55472048	2.016189866
134.387	2.695556971	1.956883967
141.161	2.287091503	1.842637966
120.465	2.727022885	1.862558579
190.832	2.420989888	2.177316634
105.209	2.158754387	1.568918916
117.952	2.018675538	1.620227146
150.894	2.705094467	2.079415723
132.228	2.604343794	1.90271462
145.628	1.888073857	1.745317465
159.773	2.329406016	1.969902585
131.15	1.910416812	1.672758662
125.719	2.256198013	1.73364671
138.511	2.058038631	1.753413911
107.296	2.025223915	1.553971584
108.977	2.025223915	1.564860955
164.965	2.414052001	2.035295434
166.476	1.814863298	1.826616872
124.84	2.415075228	1.779134814
167.535	2.778273559	2.227462551
101.719	2.178476213	1.548975304
146.304	2.596131767	1.998149089
132.149	2.587925254	1.895509327
246.644	1.910811634	2.154251427
142.229	2.630551941	1.985161735
127.324	2.389277746	1.787583276
144.214	2.460528009	1.92729663
217.636	2.775962692	2.504529287
152.696	2.55472048	2.022200736
133.293	2.422052795	1.839925202
151.798	2.43121093	1.9636966
117.952	2.055347746	1.628837303
105.209	2.184989374	1.575013003
127.694	2.187390977	1.725754724
155.785	2.503035798	2.019049924
121.835	2.539486351	1.801242523
150.27	1.613980225	1.703507885
107.296	2.015937871	1.552084826
91.9874	1.977929732	1.443978759
210.558	1.86879897	2.023680983
187.47	2.786774839	2.353992611
224.679	2.727131982	2.50560828
148.979	2.738981809	2.082320401
